"class","npixels","year","areaHa","scenario","rep"
"0",715178,2030,64366.02,"RCP85","Rep1"
"1",993783,2030,89440.47,"RCP85","Rep1"
"2",90782,2030,8170.38,"RCP85","Rep1"
"3",410868,2030,36978.12,"RCP85","Rep1"
"4",97142,2030,8742.78,"RCP85","Rep1"
"5",83836,2030,7545.24,"RCP85","Rep1"
"6",164847,2030,14836.23,"RCP85","Rep1"
"7",6412,2030,577.08,"RCP85","Rep1"
"8",6896,2030,620.64,"RCP85","Rep1"
"9",103570,2030,9321.3,"RCP85","Rep1"
"10",8506,2030,765.54,"RCP85","Rep1"
"11",126669,2030,11400.21,"RCP85","Rep1"
"12",44010,2030,3960.9,"RCP85","Rep1"
"13",734,2030,66.06,"RCP85","Rep1"
"0",714349,2031,64291.41,"RCP85","Rep1"
"1",995332,2031,89579.88,"RCP85","Rep1"
"2",90664,2031,8159.76,"RCP85","Rep1"
"3",409446,2031,36850.14,"RCP85","Rep1"
"4",96900,2031,8721,"RCP85","Rep1"
"5",84119,2031,7570.71,"RCP85","Rep1"
"6",166608,2031,14994.72,"RCP85","Rep1"
"7",6412,2031,577.08,"RCP85","Rep1"
"8",6923,2031,623.07,"RCP85","Rep1"
"9",102775,2031,9249.75,"RCP85","Rep1"
"10",8474,2031,762.66,"RCP85","Rep1"
"11",126448,2031,11380.32,"RCP85","Rep1"
"12",44048,2031,3964.32,"RCP85","Rep1"
"13",735,2031,66.15,"RCP85","Rep1"
"0",713636,2032,64227.24,"RCP85","Rep1"
"1",996208,2032,89658.72,"RCP85","Rep1"
"2",90572,2032,8151.48,"RCP85","Rep1"
"3",409349,2032,36841.41,"RCP85","Rep1"
"4",96206,2032,8658.54,"RCP85","Rep1"
"5",83610,2032,7524.9,"RCP85","Rep1"
"6",168520,2032,15166.8,"RCP85","Rep1"
"7",6415,2032,577.35,"RCP85","Rep1"
"8",6938,2032,624.42,"RCP85","Rep1"
"9",102046,2032,9184.14,"RCP85","Rep1"
"10",8453,2032,760.77,"RCP85","Rep1"
"11",126470,2032,11382.3,"RCP85","Rep1"
"12",44073,2032,3966.57,"RCP85","Rep1"
"13",737,2032,66.33,"RCP85","Rep1"
"0",712874,2033,64158.66,"RCP85","Rep1"
"1",997450,2033,89770.5,"RCP85","Rep1"
"2",89125,2033,8021.25,"RCP85","Rep1"
"3",410996,2033,36989.64,"RCP85","Rep1"
"4",94627,2033,8516.43,"RCP85","Rep1"
"5",83277,2033,7494.93,"RCP85","Rep1"
"6",171054,2033,15394.86,"RCP85","Rep1"
"7",6418,2033,577.62,"RCP85","Rep1"
"8",6952,2033,625.68,"RCP85","Rep1"
"9",100812,2033,9073.08,"RCP85","Rep1"
"10",8433,2033,758.97,"RCP85","Rep1"
"11",126355,2033,11371.95,"RCP85","Rep1"
"12",44125,2033,3971.25,"RCP85","Rep1"
"13",735,2033,66.15,"RCP85","Rep1"
"0",717137,2034,64542.33,"RCP85","Rep1"
"1",997805,2034,89802.45,"RCP85","Rep1"
"2",87946,2034,7915.14,"RCP85","Rep1"
"3",411260,2034,37013.4,"RCP85","Rep1"
"4",94180,2034,8476.2,"RCP85","Rep1"
"5",83441,2034,7509.69,"RCP85","Rep1"
"6",171582,2034,15442.38,"RCP85","Rep1"
"7",6485,2034,583.65,"RCP85","Rep1"
"8",6967,2034,627.03,"RCP85","Rep1"
"9",98080,2034,8827.2,"RCP85","Rep1"
"10",8360,2034,752.4,"RCP85","Rep1"
"11",125289,2034,11276.01,"RCP85","Rep1"
"12",43972,2034,3957.48,"RCP85","Rep1"
"13",729,2034,65.61,"RCP85","Rep1"
"0",716218,2035,64459.62,"RCP85","Rep1"
"1",999516,2035,89956.44,"RCP85","Rep1"
"2",87944,2035,7914.96,"RCP85","Rep1"
"3",412539,2035,37128.51,"RCP85","Rep1"
"4",91422,2035,8227.98,"RCP85","Rep1"
"5",83477,2035,7512.93,"RCP85","Rep1"
"6",173874,2035,15648.66,"RCP85","Rep1"
"7",6498,2035,584.82,"RCP85","Rep1"
"8",6979,2035,628.11,"RCP85","Rep1"
"9",96696,2035,8702.64,"RCP85","Rep1"
"10",8339,2035,750.51,"RCP85","Rep1"
"11",124946,2035,11245.14,"RCP85","Rep1"
"12",44056,2035,3965.04,"RCP85","Rep1"
"13",729,2035,65.61,"RCP85","Rep1"
"0",715397,2036,64385.73,"RCP85","Rep1"
"1",1001776,2036,90159.84,"RCP85","Rep1"
"2",89268,2036,8034.12,"RCP85","Rep1"
"3",412951,2036,37165.59,"RCP85","Rep1"
"4",90311,2036,8127.99,"RCP85","Rep1"
"5",83799,2036,7541.91,"RCP85","Rep1"
"6",175769,2036,15819.21,"RCP85","Rep1"
"7",6510,2036,585.9,"RCP85","Rep1"
"8",7000,2036,630,"RCP85","Rep1"
"9",92612,2036,8335.08,"RCP85","Rep1"
"10",8123,2036,731.07,"RCP85","Rep1"
"11",124882,2036,11239.38,"RCP85","Rep1"
"12",44105,2036,3969.45,"RCP85","Rep1"
"13",730,2036,65.7,"RCP85","Rep1"
"0",714635,2037,64317.15,"RCP85","Rep1"
"1",1003513,2037,90316.17,"RCP85","Rep1"
"2",89354,2037,8041.86,"RCP85","Rep1"
"3",413876,2037,37248.84,"RCP85","Rep1"
"4",89287,2037,8035.83,"RCP85","Rep1"
"5",81245,2037,7312.05,"RCP85","Rep1"
"6",179476,2037,16152.84,"RCP85","Rep1"
"7",6522,2037,586.98,"RCP85","Rep1"
"8",7012,2037,631.08,"RCP85","Rep1"
"9",89689,2037,8072.01,"RCP85","Rep1"
"10",8076,2037,726.84,"RCP85","Rep1"
"11",125674,2037,11310.66,"RCP85","Rep1"
"12",44146,2037,3973.14,"RCP85","Rep1"
"13",728,2037,65.52,"RCP85","Rep1"
"0",713880,2038,64249.2,"RCP85","Rep1"
"1",1005118,2038,90460.62,"RCP85","Rep1"
"2",89619,2038,8065.71,"RCP85","Rep1"
"3",414207,2038,37278.63,"RCP85","Rep1"
"4",88600,2038,7974,"RCP85","Rep1"
"5",80847,2038,7276.23,"RCP85","Rep1"
"6",186481,2038,16783.29,"RCP85","Rep1"
"7",6525,2038,587.25,"RCP85","Rep1"
"8",7031,2038,632.79,"RCP85","Rep1"
"9",82212,2038,7399.08,"RCP85","Rep1"
"10",8056,2038,725.04,"RCP85","Rep1"
"11",125757,2038,11318.13,"RCP85","Rep1"
"12",44171,2038,3975.39,"RCP85","Rep1"
"13",729,2038,65.61,"RCP85","Rep1"
"0",718264,2039,64643.76,"RCP85","Rep1"
"1",1004743,2039,90426.87,"RCP85","Rep1"
"2",89640,2039,8067.6,"RCP85","Rep1"
